date,average,count,min,max,company_name,measurement_network_name,measurement_network_displayname,measurement_network_id,measurement_network_tag
2022-03-31T07:00:00,78955,22,45572,170800,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T07:00:00,78955,22,45572,170800,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T08:00:00,70482,24,39522,388773,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T08:00:00,70482,24,39522,388773,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T08:00:00,70482,24,39522,388773,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T09:00:00,60354,22,38810,129049,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T09:00:00,60354,22,38810,129049,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T09:00:00,60354,22,38810,129049,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T10:00:00,69670,23,40590,172922,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T10:00:00,69670,23,40590,172922,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T10:00:00,69670,23,40590,172922,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T11:00:00,59666,21,42528,113612,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T11:00:00,59666,21,42528,113612,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T11:00:00,59666,21,42528,113612,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T12:00:00,77446,22,47270,189761,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T12:00:00,77446,22,47270,189761,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T12:00:00,77446,22,47270,189761,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T13:00:00,73183,21,45212,151584,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T13:00:00,73183,21,45212,151584,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T13:00:00,73183,21,45212,151584,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T14:00:00,63426,22,44992,152865,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T14:00:00,63426,22,44992,152865,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T14:00:00,63426,22,44992,152865,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T15:00:00,83083,24,42081,262513,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T15:00:00,83083,24,42081,262513,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T15:00:00,83083,24,42081,262513,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T16:00:00,82044,23,40934,169368,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T16:00:00,82044,23,40934,169368,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T16:00:00,82044,23,40934,169368,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T17:00:00,64385,24,41237,161062,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T17:00:00,64385,24,41237,161062,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T17:00:00,64385,24,41237,161062,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T18:00:00,66849,19,41757,135235,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T18:00:00,66849,19,41757,135235,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T18:00:00,66849,19,41757,135235,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T19:00:00,108472,22,40472,736229,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T19:00:00,108472,22,40472,736229,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T19:00:00,108472,22,40472,736229,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T20:00:00,72769,24,43060,214623,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T20:00:00,72769,24,43060,214623,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T20:00:00,72769,24,43060,214623,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T21:00:00,89175,22,40555,489723,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T21:00:00,89175,22,40555,489723,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T21:00:00,89175,22,40555,489723,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T22:00:00,67230,22,44744,188460,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T22:00:00,67230,22,44744,188460,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T22:00:00,67230,22,44744,188460,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-03-31T23:00:00,72833,22,42460,155960,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-03-31T23:00:00,72833,22,42460,155960,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-03-31T23:00:00,72833,22,42460,155960,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T00:00:00,86000,17,44362,172344,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T00:00:00,86000,17,44362,172344,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T00:00:00,86000,17,44362,172344,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T01:00:00,85923,23,46014,254121,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T01:00:00,85923,23,46014,254121,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T01:00:00,85923,23,46014,254121,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T02:00:00,72786,22,43506,164192,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T02:00:00,72786,22,43506,164192,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T02:00:00,72786,22,43506,164192,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T03:00:00,67198,22,40417,204585,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T03:00:00,67198,22,40417,204585,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T03:00:00,67198,22,40417,204585,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T04:00:00,112276,20,40681,589866,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T04:00:00,112276,20,40681,589866,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T04:00:00,112276,20,40681,589866,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T05:00:00,151178,22,41919,1840918,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T05:00:00,151178,22,41919,1840918,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T05:00:00,151178,22,41919,1840918,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T06:00:00,73320,22,44984,166828,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T06:00:00,73320,22,44984,166828,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T06:00:00,73320,22,44984,166828,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T07:00:00,76923,24,45105,177940,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T07:00:00,76923,24,45105,177940,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T07:00:00,76923,24,45105,177940,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T08:00:00,69404,21,44983,176404,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T08:00:00,69404,21,44983,176404,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T08:00:00,69404,21,44983,176404,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T09:00:00,61553,23,44780,209067,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T09:00:00,61553,23,44780,209067,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T09:00:00,61553,23,44780,209067,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T10:00:00,72142,24,44520,160596,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T10:00:00,72142,24,44520,160596,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T10:00:00,72142,24,44520,160596,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T11:00:00,110522,24,46842,492397,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T11:00:00,110522,24,46842,492397,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T11:00:00,110522,24,46842,492397,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T12:00:00,80368,23,43990,225166,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T12:00:00,80368,23,43990,225166,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T12:00:00,80368,23,43990,225166,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T13:00:00,93495,24,45019,457490,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T13:00:00,93495,24,45019,457490,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T13:00:00,93495,24,45019,457490,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T14:00:00,62888,22,40722,148274,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T14:00:00,62888,22,40722,148274,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T14:00:00,62888,22,40722,148274,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T15:00:00,75313,23,42148,173366,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T15:00:00,75313,23,42148,173366,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T15:00:00,75313,23,42148,173366,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T16:00:00,57422,24,42217,119922,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T16:00:00,57422,24,42217,119922,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T16:00:00,57422,24,42217,119922,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T17:00:00,73704,22,41018,178923,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T17:00:00,73704,22,41018,178923,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T17:00:00,73704,22,41018,178923,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T18:00:00,62625,23,45864,141034,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T18:00:00,62625,23,45864,141034,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T18:00:00,62625,23,45864,141034,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T19:00:00,76199,24,42535,187027,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T19:00:00,76199,24,42535,187027,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T19:00:00,76199,24,42535,187027,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T20:00:00,62640,24,39814,164658,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T20:00:00,62640,24,39814,164658,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T20:00:00,62640,24,39814,164658,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T21:00:00,83560,21,41329,312799,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T21:00:00,83560,21,41329,312799,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T21:00:00,83560,21,41329,312799,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T22:00:00,104209,25,44320,1065096,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T22:00:00,104209,25,44320,1065096,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T22:00:00,104209,25,44320,1065096,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-01T23:00:00,83797,24,40228,283670,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-01T23:00:00,83797,24,40228,283670,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-01T23:00:00,83797,24,40228,283670,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T00:00:00,77022,24,45299,156211,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T00:00:00,77022,24,45299,156211,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T00:00:00,77022,24,45299,156211,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T01:00:00,68805,19,45818,172069,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T01:00:00,68805,19,45818,172069,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T01:00:00,68805,19,45818,172069,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T02:00:00,64090,24,42553,168221,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T02:00:00,64090,24,42553,168221,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T02:00:00,64090,24,42553,168221,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T03:00:00,84420,24,44862,306504,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T03:00:00,84420,24,44862,306504,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T03:00:00,84420,24,44862,306504,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T04:00:00,67560,24,40855,167077,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T04:00:00,67560,24,40855,167077,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T04:00:00,67560,24,40855,167077,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T05:00:00,72106,23,46470,167929,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T05:00:00,72106,23,46470,167929,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T05:00:00,72106,23,46470,167929,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T06:00:00,85045,22,41280,166952,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T06:00:00,85045,22,41280,166952,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T06:00:00,85045,22,41280,166952,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T07:00:00,86903,24,46164,202702,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T07:00:00,86903,24,46164,202702,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T07:00:00,86903,24,46164,202702,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T08:00:00,80934,24,44633,202648,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T08:00:00,80934,24,44633,202648,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T08:00:00,80934,24,44633,202648,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T09:00:00,81961,22,43047,324944,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T09:00:00,81961,22,43047,324944,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T09:00:00,81961,22,43047,324944,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T10:00:00,81248,23,44005,240790,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T10:00:00,81248,23,44005,240790,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T10:00:00,81248,23,44005,240790,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T11:00:00,79717,24,45294,170221,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T11:00:00,79717,24,45294,170221,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T11:00:00,79717,24,45294,170221,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T12:00:00,64375,22,45165,132795,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
2022-04-02T12:00:00,64375,22,45165,132795,Google Cloud Platform,gcp-asia-south1-b,"Google Asia Pacific (Mumbai, IN) Zone B",1217,gcp_asia_south1_b
2022-04-02T12:00:00,64375,22,45165,132795,Google Cloud Platform,gcp-asia-south1-c,"Google Asia Pacific (Mumbai, IN) Zone C",1218,gcp_asia_south1_c
2022-04-02T13:00:00,76639,22,43681,173075,Google Cloud Platform,gcp-asia-south1-a,"Google Asia Pacific (Mumbai, IN) Zone ",1216,gcp_asia_south1_a
