date,average,count,min,max,measurement_network_name,measurement_network_displayname,measurement_network_id,measurement_network_tag
2022-03-27T00:00:00,72519.0,8.0,16194.0,304984.0,,,,
2022-03-27T01:00:00,38682.0,8.0,18063.0,90630.0,,,,
2022-03-27T02:00:00,38003.0,7.0,17058.0,78391.0,,,,
2022-03-27T03:00:00,26520.0,8.0,16728.0,51712.0,,,,
2022-03-27T04:00:00,23409.0,8.0,17276.0,49945.0,,,,
2022-03-27T05:00:00,26516.0,8.0,15978.0,42979.0,,,,
2022-03-27T06:00:00,29749.0,9.0,17305.0,70214.0,,,,
2022-03-27T07:00:00,24605.0,8.0,17539.0,36790.0,,,,
2022-03-27T08:00:00,32775.0,8.0,13258.0,88793.0,,,,
2022-03-27T09:00:00,33356.0,8.0,17066.0,81200.0,,,,
2022-03-27T10:00:00,41133.0,8.0,18009.0,110088.0,,,,
2022-03-27T11:00:00,25514.0,9.0,16799.0,47741.0,,,,
2022-03-27T12:00:00,24318.0,8.0,17874.0,43794.0,,,,
2022-03-27T13:00:00,42517.0,8.0,19026.0,132240.0,,,,
2022-03-27T14:00:00,28355.0,8.0,14358.0,56904.0,,,,
2022-03-27T15:00:00,28845.0,8.0,17527.0,47647.0,,,,
2022-03-27T16:00:00,89751.0,8.0,18355.0,525180.0,,,,
2022-03-27T17:00:00,30315.0,8.0,18459.0,52998.0,,,,
2022-03-27T18:00:00,74161.0,10.0,19609.0,361979.0,,,,
2022-03-27T19:00:00,29971.0,8.0,15585.0,52904.0,,,,
2022-03-27T20:00:00,38213.0,8.0,17664.0,62186.0,,,,
2022-03-27T21:00:00,22100.0,8.0,16784.0,36069.0,,,,
2022-03-27T22:00:00,36372.0,8.0,19238.0,80357.0,,,,
2022-03-27T23:00:00,39827.0,7.0,17556.0,83037.0,,,,
2022-03-28T00:00:00,31863.0,8.0,18213.0,47265.0,,,,
2022-03-28T01:00:00,35051.0,8.0,18810.0,57432.0,,,,
2022-03-28T02:00:00,21490.0,7.0,18181.0,30493.0,,,,
2022-03-28T03:00:00,28118.0,8.0,18888.0,46112.0,,,,
2022-03-28T04:00:00,43604.0,8.0,16655.0,159045.0,,,,
2022-03-28T05:00:00,30221.0,9.0,18366.0,44057.0,,,,
2022-03-28T06:00:00,30450.0,8.0,18781.0,62222.0,,,,
2022-03-28T07:00:00,32055.0,8.0,17069.0,69383.0,,,,
2022-03-28T08:00:00,32932.0,8.0,17505.0,60813.0,,,,
2022-03-28T09:00:00,22264.0,8.0,16204.0,37156.0,,,,
2022-03-28T10:00:00,42557.0,8.0,17759.0,113588.0,,,,
2022-03-28T11:00:00,33117.0,9.0,18136.0,66838.0,,,,
2022-03-28T12:00:00,20446.0,8.0,17540.0,25980.0,,,,
2022-03-28T13:00:00,38291.0,7.0,17665.0,54097.0,,,,
2022-03-28T14:00:00,21829.0,8.0,16755.0,39384.0,,,,
2022-03-28T15:00:00,29095.0,9.0,18826.0,50668.0,,,,
2022-03-28T16:00:00,25487.0,8.0,16747.0,53721.0,,,,
2022-03-28T17:00:00,21420.0,8.0,16430.0,30878.0,,,,
2022-03-28T18:00:00,30113.0,8.0,18633.0,46679.0,,,,
2022-03-28T19:00:00,40325.0,8.0,20664.0,64630.0,,,,
2022-03-28T20:00:00,49142.0,8.0,15938.0,200678.0,,,,
2022-03-28T21:00:00,43721.0,9.0,17058.0,125362.0,,,,
2022-03-28T22:00:00,30115.0,8.0,15511.0,49502.0,,,,
2022-03-28T23:00:00,64543.0,8.0,20759.0,284519.0,,,,
2022-03-29T00:00:00,36439.0,8.0,18617.0,56705.0,,,,
2022-03-29T01:00:00,24013.0,8.0,16831.0,46394.0,,,,
2022-03-29T02:00:00,35225.0,9.0,18647.0,59510.0,,,,
2022-03-29T03:00:00,35032.0,8.0,17009.0,104832.0,,,,
2022-03-29T04:00:00,21683.0,8.0,15348.0,30080.0,,,,
2022-03-29T05:00:00,24632.0,8.0,17679.0,44470.0,,,,
2022-03-29T06:00:00,26197.0,8.0,15209.0,65819.0,,,,
2022-03-29T07:00:00,59821.0,9.0,17867.0,299927.0,,,,
2022-03-29T08:00:00,29422.0,7.0,18501.0,42449.0,,,,
2022-03-29T09:00:00,58202.0,8.0,18129.0,253725.0,,,,
2022-03-29T10:00:00,32540.0,8.0,18652.0,111270.0,,,,
2022-03-29T11:00:00,32480.0,8.0,17956.0,62367.0,,,,
2022-03-29T12:00:00,59435.0,8.0,14488.0,243192.0,,,,
2022-03-29T13:00:00,26882.0,8.0,16961.0,39491.0,,,,
2022-03-29T14:00:00,29255.0,8.0,17308.0,46715.0,,,,
2022-03-29T15:00:00,23726.0,8.0,15145.0,37287.0,,,,
2022-03-29T16:00:00,33266.0,8.0,17189.0,55866.0,,,,
2022-03-29T17:00:00,33241.0,9.0,18927.0,77817.0,,,,
2022-03-29T18:00:00,31401.0,8.0,16518.0,64153.0,,,,
2022-03-29T19:00:00,23374.0,7.0,16163.0,34697.0,,,,
2022-03-29T20:00:00,25029.0,8.0,17659.0,53642.0,,,,
2022-03-29T21:00:00,26729.0,8.0,16175.0,86438.0,,,,
2022-03-29T22:00:00,27394.0,9.0,16934.0,68741.0,,,,
2022-03-29T23:00:00,50083.0,8.0,17273.0,157289.0,,,,
2022-03-30T00:00:00,35600.0,8.0,17827.0,91814.0,,,,
2022-03-30T01:00:00,27526.0,8.0,18041.0,44278.0,,,,
2022-03-30T02:00:00,37347.0,8.0,22752.0,55052.0,,,,
2022-03-30T03:00:00,30757.0,8.0,19994.0,52203.0,,,,
2022-03-30T04:00:00,23596.0,8.0,17223.0,33929.0,,,,
2022-03-30T05:00:00,18012.0,8.0,15284.0,21605.0,,,,
2022-03-30T06:00:00,34218.0,8.0,15943.0,89359.0,,,,
2022-03-30T07:00:00,31468.0,9.0,15346.0,45493.0,,,,
2022-03-30T08:00:00,32623.0,8.0,18308.0,75181.0,,,,
2022-03-30T09:00:00,26694.0,11.0,16854.0,50986.0,,,,
2022-03-30T10:00:00,41950.0,7.0,19776.0,89513.0,,,,
2022-03-30T11:00:00,35357.0,8.0,18277.0,75207.0,,,,
2022-03-30T12:00:00,82371.0,8.0,19162.0,421515.0,,,,
2022-03-30T13:00:00,26682.0,9.0,17448.0,50583.0,,,,
2022-03-30T14:00:00,26144.0,6.0,17295.0,39207.0,,,,
2022-03-30T15:00:00,22394.0,8.0,16507.0,31310.0,,,,
2022-03-30T16:00:00,26291.0,8.0,18525.0,39543.0,,,,
2022-03-30T17:00:00,47755.0,7.0,17614.0,126746.0,,,,
2022-03-30T18:00:00,23793.0,8.0,17000.0,48780.0,,,,
2022-03-30T19:00:00,23777.0,8.0,16833.0,44849.0,,,,
2022-03-30T20:00:00,36086.0,8.0,16366.0,71801.0,,,,
2022-03-30T21:00:00,20956.0,7.0,18367.0,24945.0,,,,
2022-03-30T22:00:00,33471.0,8.0,15201.0,72052.0,,,,
2022-03-30T23:00:00,23596.0,8.0,17764.0,47402.0,,,,
2022-03-31T00:00:00,24262.0,8.0,16572.0,48236.0,,,,
2022-03-31T01:00:00,23180.0,7.0,19075.0,30217.0,,,,
2022-03-31T02:00:00,33280.0,8.0,19256.0,98228.0,,,,
2022-03-31T03:00:00,36564.0,7.0,18471.0,64436.0,,,,
2022-03-31T04:00:00,57547.0,7.0,19789.0,223605.0,,,,
2022-03-31T05:00:00,36899.0,7.0,17877.0,55372.0,,,,
2022-03-31T06:00:00,46059.0,8.0,18443.0,80042.0,,,,
2022-03-31T07:00:00,26907.0,8.0,18410.0,47819.0,,,,
2022-03-31T08:00:00,30045.0,8.0,15945.0,56472.0,,,,
2022-03-31T09:00:00,21412.0,7.0,16500.0,24424.0,,,,
2022-03-31T10:00:00,25665.0,7.0,16353.0,54821.0,,,,
2022-03-31T11:00:00,23084.0,8.0,18919.0,40840.0,,,,
2022-03-31T12:00:00,19905.0,6.0,17098.0,23764.0,,,,
2022-03-31T13:00:00,29082.0,8.0,17620.0,55959.0,,,,
2022-03-31T14:00:00,31456.0,7.0,18902.0,57699.0,,,,
2022-03-31T15:00:00,30141.0,8.0,16651.0,60154.0,,,,
2022-03-31T16:00:00,57541.0,8.0,13259.0,292565.0,,,,
2022-03-31T17:00:00,68246.0,7.0,22381.0,156576.0,,,,
2022-03-31T18:00:00,31607.0,7.0,19135.0,58360.0,,,,
2022-03-31T19:00:00,28835.0,8.0,18280.0,58490.0,,,,
2022-03-31T20:00:00,24321.0,8.0,17660.0,38522.0,,,,
2022-03-31T21:00:00,75103.0,8.0,16343.0,419729.0,,,,
2022-03-31T22:00:00,74499.0,7.0,20235.0,272198.0,,,,
2022-03-31T23:00:00,36380.0,8.0,17305.0,78466.0,,,,
2022-04-01T00:00:00,42658.0,7.0,17438.0,140979.0,,,,
2022-04-01T01:00:00,24313.0,8.0,17014.0,43128.0,,,,
2022-04-01T02:00:00,31706.0,8.0,18037.0,66789.0,,,,
2022-04-01T03:00:00,30603.0,8.0,16685.0,45221.0,,,,
2022-04-01T04:00:00,51623.0,8.0,15647.0,113478.0,,,,
2022-04-01T05:00:00,35851.0,7.0,16598.0,60293.0,,,,
2022-04-01T06:00:00,25828.0,8.0,16775.0,46593.0,,,,
2022-04-01T07:00:00,35699.0,8.0,16634.0,66510.0,,,,
2022-04-01T08:00:00,81943.0,8.0,18259.0,309820.0,,,,
2022-04-01T09:00:00,37799.0,7.0,19119.0,80824.0,,,,
2022-04-01T10:00:00,28930.0,8.0,18363.0,44709.0,,,,
2022-04-01T11:00:00,28795.0,8.0,16468.0,43901.0,,,,
2022-04-01T12:00:00,28348.0,7.0,18325.0,43991.0,,,,
2022-04-01T13:00:00,24673.0,7.0,18568.0,35547.0,,,,
2022-04-01T14:00:00,50061.0,8.0,18283.0,142155.0,,,,
2022-04-01T15:00:00,25672.0,8.0,17197.0,41615.0,,,,
2022-04-01T16:00:00,46943.0,7.0,18704.0,157784.0,,,,
2022-04-01T17:00:00,31074.0,8.0,18374.0,50392.0,,,,
2022-04-01T18:00:00,24646.0,8.0,16958.0,39637.0,,,,
2022-04-01T19:00:00,40350.0,8.0,16154.0,114506.0,,,,
2022-04-01T20:00:00,38619.0,7.0,17959.0,106744.0,,,,
2022-04-01T21:00:00,30421.0,7.0,17712.0,60362.0,,,,
2022-04-01T22:00:00,42349.0,8.0,15649.0,148759.0,,,,
2022-04-01T23:00:00,22925.0,8.0,18266.0,41235.0,,,,
2022-04-02T00:00:00,30208.0,8.0,18288.0,74667.0,,,,
2022-04-02T01:00:00,28100.0,6.0,18110.0,47496.0,,,,
2022-04-02T02:00:00,23519.0,8.0,17076.0,30645.0,,,,
2022-04-02T03:00:00,35702.0,8.0,18260.0,84814.0,,,,
2022-04-02T04:00:00,31077.0,7.0,17475.0,50879.0,,,,
2022-04-02T05:00:00,31750.0,8.0,15769.0,58549.0,,,,
2022-04-02T06:00:00,31119.0,7.0,18611.0,45399.0,,,,
2022-04-02T07:00:00,27208.0,8.0,14863.0,52061.0,,,,
2022-04-02T08:00:00,70677.0,8.0,14752.0,265825.0,,,,
2022-04-02T09:00:00,32819.0,8.0,17564.0,56351.0,,,,
2022-04-02T10:00:00,20340.0,7.0,17935.0,25134.0,,,,
2022-04-02T11:00:00,35742.0,8.0,15721.0,96470.0,,,,
2022-04-02T12:00:00,54069.0,8.0,20512.0,108814.0,,,,
2022-04-02T13:00:00,31618.0,8.0,18877.0,44808.0,,,,
2022-04-02T14:00:00,46685.0,7.0,15466.0,188509.0,,,,
2022-04-02T15:00:00,35993.0,7.0,17873.0,104568.0,,,,
2022-04-02T16:00:00,29623.0,8.0,18421.0,49630.0,,,,
2022-04-02T17:00:00,26610.0,8.0,22740.0,34889.0,,,,
2022-04-02T18:00:00,24219.0,8.0,18054.0,32917.0,,,,
2022-04-02T19:00:00,36570.0,8.0,17593.0,94197.0,,,,
2022-04-02T20:00:00,65237.0,7.0,17023.0,219557.0,,,,
2022-04-02T21:00:00,31540.0,8.0,17742.0,59168.0,,,,
2022-04-02T22:00:00,23019.0,8.0,17737.0,37496.0,,,,
2022-04-02T23:00:00,22140.0,8.0,17042.0,33521.0,,,,
2022-04-03T00:00:00,39136.0,7.0,17618.0,73940.0,,,,
2022-04-03T01:00:00,28749.0,8.0,18328.0,56035.0,,,,
2022-04-03T02:00:00,26769.0,7.0,17818.0,33598.0,,,,
2022-04-03T03:00:00,29500.0,7.0,21706.0,38902.0,,,,
2022-04-03T04:00:00,27515.0,6.0,15920.0,45600.0,,,,
2022-04-03T05:00:00,27680.0,8.0,16953.0,42380.0,,,,
2022-04-03T06:00:00,26589.0,8.0,15345.0,59506.0,,,,
2022-04-03T07:00:00,35953.0,8.0,17564.0,77138.0,,,,
2022-04-03T08:00:00,30911.0,7.0,17594.0,52443.0,,,,
2022-04-03T09:00:00,33173.0,8.0,16605.0,51670.0,,,,
2022-04-03T10:00:00,29465.0,8.0,16265.0,51019.0,,,,
2022-04-03T11:00:00,29158.0,8.0,15278.0,57857.0,,,,
2022-04-03T12:00:00,31299.0,8.0,18062.0,55389.0,,,,
2022-04-03T13:00:00,20378.0,6.0,17679.0,23601.0,,,,
2022-04-03T14:00:00,29132.0,8.0,16451.0,65001.0,,,,
2022-04-03T15:00:00,29144.0,7.0,18025.0,68962.0,,,,
2022-04-03T16:00:00,31909.0,8.0,18588.0,83705.0,,,,
2022-04-03T17:00:00,34988.0,8.0,18101.0,69245.0,,,,
2022-04-03T18:00:00,30593.0,8.0,21166.0,37916.0,,,,
2022-04-03T19:00:00,43742.0,8.0,18585.0,123449.0,,,,
2022-04-03T20:00:00,32991.0,7.0,18197.0,61252.0,,,,
2022-04-03T21:00:00,22376.0,7.0,15252.0,46196.0,,,,
2022-04-03T22:00:00,92148.0,8.0,19168.0,531455.0,,,,
2022-04-03T23:00:00,22240.0,8.0,16377.0,38049.0,,,,
2022-04-04T00:00:00,30457.0,8.0,16896.0,55901.0,,,,
2022-04-04T01:00:00,31126.0,8.0,16343.0,52742.0,,,,
2022-04-04T02:00:00,26011.0,8.0,19991.0,34085.0,,,,
2022-04-04T03:00:00,68964.0,7.0,18541.0,187354.0,,,,
2022-04-04T04:00:00,22097.0,8.0,17424.0,37345.0,,,,
2022-04-04T05:00:00,26732.0,7.0,17826.0,43519.0,,,,
2022-04-04T06:00:00,34087.0,8.0,18709.0,52457.0,,,,
2022-04-04T07:00:00,25491.0,7.0,17738.0,45063.0,,,,
2022-04-04T08:00:00,38184.0,7.0,17583.0,81726.0,,,,
2022-04-04T09:00:00,44370.0,7.0,17403.0,97053.0,,,,
2022-04-04T10:00:00,61347.0,8.0,19903.0,182766.0,,,,
2022-04-04T11:00:00,24308.0,8.0,16203.0,39801.0,,,,
2022-04-04T12:00:00,27656.0,8.0,17757.0,45792.0,,,,
2022-04-04T13:00:00,46219.0,8.0,17830.0,200632.0,,,,
2022-04-04T14:00:00,36173.0,8.0,16914.0,87883.0,,,,
2022-04-04T15:00:00,33704.0,7.0,16676.0,63686.0,,,,
2022-04-04T16:00:00,30367.0,7.0,16537.0,76168.0,,,,
2022-04-04T17:00:00,27694.0,8.0,18136.0,42670.0,,,,
2022-04-04T18:00:00,28529.0,8.0,17454.0,49522.0,,,,
2022-04-04T19:00:00,24165.0,8.0,18332.0,36379.0,,,,
2022-04-04T20:00:00,40947.0,7.0,19626.0,58845.0,,,,
2022-04-04T21:00:00,29980.0,7.0,18988.0,56894.0,,,,
2022-04-04T22:00:00,24214.0,8.0,16572.0,38998.0,,,,
2022-04-04T23:00:00,27443.0,8.0,15878.0,41183.0,,,,
2022-04-05T00:00:00,20763.0,8.0,18888.0,24391.0,,,,
2022-04-05T01:00:00,23695.0,8.0,18432.0,42206.0,,,,
2022-04-05T02:00:00,28588.0,8.0,18698.0,47671.0,,,,
2022-04-05T03:00:00,22920.0,7.0,18277.0,39350.0,,,,
2022-04-05T04:00:00,105124.0,8.0,16547.0,530896.0,,,,
2022-04-05T05:00:00,25729.0,8.0,16485.0,45030.0,,,,
2022-04-05T06:00:00,45210.0,8.0,18697.0,142639.0,,,,
2022-04-05T07:00:00,27002.0,7.0,17595.0,42855.0,,,,
2022-04-05T08:00:00,23112.0,6.0,14590.0,43657.0,,,,
2022-04-05T09:00:00,29374.0,8.0,17868.0,48518.0,,,,
2022-04-05T10:00:00,28337.0,8.0,14710.0,49581.0,,,,
2022-04-05T11:00:00,29320.0,8.0,18455.0,63825.0,,,,
2022-04-05T12:00:00,29359.0,6.0,15905.0,41226.0,,,,
2022-04-05T13:00:00,106659.0,8.0,17095.0,525377.0,,,,
2022-04-05T14:00:00,43309.0,7.0,19712.0,91647.0,,,,
2022-04-05T15:00:00,323605.0,12.0,10102.0,3667792.0,,,,
2022-04-05T16:00:00,23791.0,18.0,9924.0,71443.0,,,,
2022-04-05T17:00:00,15082.0,18.0,9380.0,34329.0,,,,
2022-04-05T18:00:00,21009.0,18.0,9439.0,75264.0,,,,
2022-04-05T19:00:00,14932.0,18.0,9367.0,25099.0,,,,
2022-04-05T20:00:00,25381.0,18.0,9377.0,100488.0,,,,
2022-04-05T21:00:00,14492.0,17.0,9476.0,25296.0,,,,
2022-04-05T22:00:00,19034.0,18.0,10142.0,43222.0,,,,
2022-04-05T23:00:00,15295.0,17.0,9406.0,30044.0,,,,
2022-04-06T00:00:00,17142.0,18.0,9554.0,48113.0,,,,
2022-04-06T01:00:00,50762.0,18.0,9386.0,600476.0,,,,
2022-04-06T02:00:00,18210.0,18.0,9454.0,39767.0,,,,
2022-04-06T03:00:00,16682.0,18.0,9489.0,31361.0,,,,
2022-04-06T04:00:00,18469.0,17.0,9949.0,50301.0,,,,
2022-04-06T05:00:00,42390.0,18.0,9853.0,493942.0,,,,
2022-04-06T06:00:00,17800.0,18.0,9930.0,41167.0,,,,
2022-04-06T07:00:00,20041.0,18.0,9604.0,61985.0,,,,
2022-04-06T08:00:00,16220.0,18.0,9383.0,35491.0,,,,
2022-04-06T09:00:00,20811.0,18.0,9966.0,102286.0,,,,
2022-04-06T10:00:00,17244.0,18.0,9411.0,41726.0,,,,
2022-04-06T11:00:00,42835.0,17.0,9951.0,502012.0,,,,
2022-04-06T12:00:00,15564.0,18.0,9762.0,29357.0,,,,
2022-04-06T13:00:00,17022.0,18.0,9514.0,41768.0,,,,
2022-04-06T14:00:00,19963.0,18.0,9426.0,59929.0,,,,
2022-04-06T15:00:00,18019.0,18.0,9430.0,51811.0,,,,
2022-04-06T16:00:00,17010.0,18.0,9350.0,54428.0,,,,
2022-04-06T17:00:00,30543.0,17.0,9867.0,290538.0,,,,
2022-04-06T18:00:00,20114.0,18.0,9472.0,78860.0,,,,
2022-04-06T19:00:00,21918.0,18.0,9409.0,55784.0,,,,
2022-04-06T20:00:00,24437.0,18.0,9430.0,67419.0,,,,
2022-04-06T21:00:00,20134.0,17.0,9437.0,64789.0,,,,
2022-04-06T22:00:00,36704.0,18.0,9449.0,297879.0,,,,
2022-04-06T23:00:00,16325.0,17.0,9478.0,59177.0,,,,
2022-04-07T00:00:00,16290.0,18.0,9354.0,45254.0,,,,
2022-04-07T01:00:00,18211.0,18.0,9462.0,46052.0,,,,
2022-04-07T02:00:00,23325.0,18.0,9818.0,127619.0,,,,
2022-04-07T03:00:00,16061.0,17.0,10074.0,41989.0,,,,
2022-04-07T04:00:00,19555.0,18.0,10263.0,63758.0,,,,
2022-04-07T05:00:00,17185.0,18.0,9476.0,53752.0,,,,
2022-04-07T06:00:00,23725.0,18.0,9359.0,96190.0,,,,
2022-04-07T07:00:00,16527.0,17.0,10160.0,42632.0,,,,
2022-04-07T08:00:00,15729.0,17.0,9411.0,37633.0,,,,
2022-04-07T09:00:00,17818.0,18.0,9480.0,44998.0,,,,
2022-04-07T10:00:00,19065.0,17.0,9390.0,53097.0,,,,
2022-04-07T11:00:00,21617.0,18.0,9371.0,95067.0,,,,
2022-04-07T12:00:00,18432.0,18.0,9387.0,71561.0,,,,
2022-04-07T13:00:00,26857.0,18.0,9398.0,194502.0,,,,
2022-04-07T14:00:00,27296.0,18.0,10536.0,191818.0,,,,
2022-04-07T15:00:00,17297.0,18.0,9410.0,49457.0,,,,
2022-04-07T16:00:00,14130.0,18.0,9494.0,24673.0,,,,
2022-04-07T17:00:00,18021.0,16.0,9444.0,48405.0,,,,
2022-04-07T18:00:00,17808.0,17.0,10149.0,39141.0,,,,
2022-04-07T19:00:00,20494.0,17.0,9804.0,86450.0,,,,
2022-04-07T20:00:00,17534.0,17.0,9830.0,53699.0,,,,
2022-04-07T21:00:00,30312.0,18.0,9373.0,197008.0,,,,
2022-04-07T22:00:00,22901.0,17.0,9846.0,83126.0,,,,
2022-04-07T23:00:00,23484.0,18.0,9359.0,149847.0,,,,
2022-04-08T00:00:00,21473.0,18.0,10188.0,79468.0,,,,
2022-04-08T01:00:00,17509.0,18.0,9413.0,65693.0,,,,
2022-04-08T02:00:00,16759.0,18.0,10140.0,32193.0,,,,
2022-04-08T03:00:00,21615.0,18.0,9422.0,83291.0,,,,
2022-04-08T04:00:00,19656.0,18.0,9432.0,52031.0,,,,
2022-04-08T05:00:00,18948.0,18.0,9927.0,47846.0,,,,
2022-04-08T06:00:00,17872.0,17.0,9344.0,41534.0,,,,
2022-04-08T07:00:00,18708.0,17.0,9563.0,48711.0,,,,
2022-04-08T08:00:00,17811.0,18.0,9932.0,37516.0,,,,
2022-04-08T09:00:00,19894.0,18.0,9891.0,44541.0,,,,
2022-04-08T10:00:00,22046.0,18.0,10319.0,86282.0,,,,
2022-04-08T11:00:00,18279.0,18.0,9311.0,41598.0,,,,
2022-04-08T12:00:00,18770.0,18.0,9862.0,46073.0,,,,
2022-04-08T13:00:00,18007.0,18.0,9720.0,42491.0,,,,
2022-04-08T14:00:00,15184.0,17.0,10187.0,37505.0,,,,
2022-04-08T15:00:00,17988.0,18.0,9764.0,43401.0,,,,
2022-04-08T16:00:00,37914.0,18.0,9334.0,424498.0,,,,
2022-04-08T17:00:00,20350.0,18.0,9362.0,56595.0,,,,
2022-04-08T18:00:00,16153.0,17.0,9493.0,33100.0,,,,
2022-04-08T19:00:00,23917.0,18.0,9901.0,113159.0,,,,
2022-04-08T20:00:00,20013.0,18.0,9418.0,38951.0,,,,
2022-04-08T21:00:00,26706.0,18.0,9388.0,122984.0,,,,
2022-04-08T22:00:00,23680.0,17.0,10127.0,149838.0,,,,
2022-04-08T23:00:00,23771.0,18.0,9877.0,118286.0,,,,
2022-04-09T00:00:00,20029.0,18.0,9443.0,55829.0,,,,
2022-04-09T01:00:00,40798.0,17.0,9759.0,301257.0,,,,
2022-04-09T02:00:00,18250.0,18.0,9404.0,76474.0,,,,
2022-04-09T03:00:00,23469.0,17.0,9523.0,68863.0,,,,
2022-04-09T04:00:00,17869.0,18.0,9999.0,47361.0,,,,
2022-04-09T05:00:00,24546.0,18.0,9469.0,131965.0,,,,
2022-04-09T06:00:00,24019.0,17.0,9446.0,124993.0,,,,
2022-04-09T07:00:00,22005.0,18.0,9359.0,61557.0,,,,
2022-04-09T08:00:00,17660.0,17.0,10020.0,62162.0,,,,
2022-04-09T09:00:00,15316.0,18.0,9591.0,39229.0,,,,
2022-04-09T10:00:00,43129.0,18.0,9461.0,468054.0,,,,
2022-04-09T11:00:00,53088.0,18.0,10177.0,619766.0,,,,
2022-04-09T12:00:00,22818.0,18.0,9459.0,114515.0,,,,
2022-04-09T13:00:00,18306.0,16.0,9740.0,42972.0,,,,
2022-04-09T14:00:00,14863.0,17.0,9443.0,26931.0,,,,
2022-04-09T15:00:00,25810.0,1.0,25810.0,25810.0,,,,
2022-03-10T15:00:00,38415.0,8.0,23579.0,73122.0,,,,
2022-03-10T16:00:00,54912.0,9.0,24175.0,179059.0,,,,
2022-03-10T17:00:00,66240.0,8.0,20833.0,204635.0,,,,
2022-03-10T18:00:00,47668.0,8.0,25321.0,104363.0,,,,
2022-03-10T19:00:00,30586.0,8.0,19485.0,50254.0,,,,
2022-03-10T20:00:00,38844.0,8.0,19462.0,75301.0,,,,
2022-03-10T21:00:00,137989.0,8.0,23670.0,744964.0,,,,
2022-03-10T22:00:00,39822.0,9.0,23627.0,64192.0,,,,
2022-03-10T23:00:00,40553.0,8.0,22902.0,92157.0,,,,
2022-03-11T00:00:00,45776.0,8.0,22919.0,82653.0,,,,
2022-03-11T01:00:00,42513.0,8.0,22316.0,68111.0,,,,
2022-03-11T02:00:00,36263.0,9.0,20039.0,77664.0,,,,
2022-03-11T03:00:00,39754.0,7.0,23056.0,64572.0,,,,
2022-03-11T04:00:00,43555.0,8.0,22345.0,94335.0,,,,
2022-03-11T05:00:00,26975.0,8.0,20408.0,33033.0,,,,
2022-03-11T06:00:00,32486.0,9.0,21575.0,45414.0,,,,
2022-03-11T07:00:00,33874.0,8.0,21813.0,50592.0,,,,
2022-03-11T08:00:00,37796.0,8.0,20822.0,50564.0,,,,
2022-03-11T09:00:00,46865.0,8.0,25880.0,87494.0,,,,
2022-03-11T10:00:00,79521.0,8.0,22190.0,343277.0,,,,
2022-03-11T11:00:00,55397.0,9.0,21372.0,181084.0,,,,
2022-03-11T12:00:00,38607.0,8.0,20275.0,73597.0,,,,
2022-03-11T13:00:00,41048.0,8.0,23238.0,98956.0,,,,
2022-03-11T14:00:00,36383.0,6.0,22802.0,70823.0,,,,
2022-03-11T15:00:00,39123.0,9.0,27394.0,65768.0,,,,
2022-03-11T16:00:00,34716.0,8.0,21124.0,57581.0,,,,
2022-03-11T17:00:00,37827.0,8.0,28735.0,55369.0,,,,
2022-03-11T18:00:00,37810.0,7.0,24455.0,67042.0,,,,
2022-03-11T19:00:00,51804.0,8.0,25407.0,112035.0,,,,
2022-03-11T20:00:00,58888.0,8.0,23917.0,127545.0,,,,
2022-03-11T21:00:00,52237.0,8.0,24020.0,167780.0,,,,
2022-03-11T22:00:00,38859.0,9.0,20750.0,65060.0,,,,
2022-03-11T23:00:00,40123.0,8.0,20142.0,74563.0,,,,
2022-03-12T00:00:00,62212.0,8.0,27928.0,164115.0,,,,
2022-03-12T01:00:00,54036.0,7.0,22457.0,166276.0,,,,
2022-03-12T02:00:00,41931.0,8.0,24028.0,85005.0,,,,
2022-03-12T03:00:00,62926.0,8.0,23877.0,213438.0,,,,
2022-03-12T04:00:00,39393.0,8.0,23383.0,72368.0,,,,
2022-03-12T05:00:00,32667.0,7.0,17134.0,45384.0,,,,
2022-03-12T06:00:00,49617.0,9.0,24341.0,86110.0,,,,
2022-03-12T07:00:00,39339.0,8.0,23999.0,60346.0,,,,
2022-03-12T08:00:00,49742.0,8.0,23789.0,100872.0,,,,
2022-03-12T09:00:00,36245.0,8.0,24160.0,65910.0,,,,
2022-03-12T10:00:00,55542.0,9.0,27690.0,175729.0,,,,
2022-03-12T11:00:00,47053.0,8.0,20967.0,150998.0,,,,
2022-03-12T12:00:00,39859.0,8.0,20812.0,62564.0,,,,
2022-03-12T13:00:00,85169.0,8.0,23473.0,441614.0,,,,
2022-03-12T14:00:00,41625.0,8.0,24685.0,65646.0,,,,
2022-03-12T15:00:00,33748.0,9.0,20580.0,63766.0,,,,
2022-03-12T16:00:00,41607.0,8.0,24421.0,61827.0,,,,
2022-03-12T17:00:00,33040.0,8.0,22760.0,68029.0,,,,
2022-03-12T18:00:00,54596.0,8.0,24427.0,207351.0,,,,
2022-03-12T19:00:00,88559.0,7.0,24515.0,296169.0,,,,
2022-03-12T20:00:00,57618.0,8.0,19002.0,137258.0,,,,
2022-03-12T21:00:00,29455.0,9.0,21974.0,51726.0,,,,
2022-03-12T22:00:00,38305.0,8.0,21167.0,81527.0,,,,
2022-03-12T23:00:00,31799.0,8.0,21366.0,56862.0,,,,
2022-03-13T00:00:00,38358.0,7.0,21959.0,49863.0,,,,
2022-03-13T01:00:00,51449.0,9.0,26587.0,96019.0,,,,
